MapVersion,SectionId,FromAddressId,ToAddressId,SectionPosition,AllowVehiclePosition,AllowCargoPosition,VehicleSpeedUnload,VehicleSpeedLoaded,VehicleSpeedEnforce
2025112001,11260,102407300,102607300,90,90/270,90/270,1200,1000,0
2025112001,11149,102807300,102807200,180,0/180,90/270,1200,1000,0
2025112001,11275,102807200,102807300,0,0/180,90/270,1200,1000,0
2025112001,10972,102806600,102807200,0,0/180,90/270,1200,1000,0
2025112001,11274,102807200,102806600,180,0/180,90/270,1200,1000,0
2025112001,10971,102806600,102806000,180,0/180,90/270,1200,1000,0
2025112001,11192,102806000,102806600,0,0/180,90/270,1200,1000,0
2025112001,10245,102805800,102806000,0,0/180,90/270,1200,1000,0
2025112001,11190,102806000,102805800,180,0/180,90/270,1200,1000,0
2025112001,10345,102405800,102605800,90,90/270,0/180,1200,1000,0
2025112001,10952,102605800,102405800,270,90/270,0/180,1200,1000,0
2025112001,10942,102405600,102605600,90,90/270,0/180,1200,1000,0
2025112001,10955,102605600,102405600,270,90/270,0/180,1200,1000,0
2025112001,10938,102105600,102405600,90,90/270,0/180,1200,1000,0
2025112001,10941,102405600,102105600,270,90/270,0/180,1200,1000,0
2025112001,10940,102405600,102405800,0,0/180,0/180,1200,1000,0
2025112001,10344,102405800,102405600,180,0/180,0/180,1200,1000,0
2025112001,10339,102105800,102405800,90,90/270,0/180,1200,1000,0
2025112001,10343,102405800,102105800,270,90/270,0/180,1200,1000,0
2025112001,11382,102406400,102406700,0,0/180,0/180,1200,1000,0
2025112001,11222,102406700,102106700,270,90/270,0/180,1200,1000,0
2025112001,11127,101207300,101407300,90,90/270,90/270,1200,1000,0
2025112001,11250,101407300,101207300,270,90/270,90/270,1200,1000,0
2025112001,11131,101407300,101607300,90,90/270,90/270,1200,1000,0
2025112001,11253,101607300,101407300,270,90/270,90/270,1200,1000,0
2025112001,11388,101306400,101306100,180,0/180,0/180,1200,1000,0
2025112001,11185,101306100,101305900,180,0/180,0/180,1200,1000,0
2025112001,11371,101305900,101305800,180,0/180,0/180,1200,1000,0
2025112001,10329,101305800,101305600,180,0/180,0/180,1200,1000,0
2025112001,10928,101305600,101305800,0,0/180,0/180,1200,1000,0
2025112001,11189,100705800,100905800,90,90/270,0/180,1200,1000,0
2025112001,11194,100905800,100705800,270,90/270,0/180,1200,1000,0
2025112001,10944,100805600,100905600,90,90/270,0/180,1200,1000,0
2025112001,10965,100905600,100805600,270,90/270,0/180,1200,1000,0
2025112001,10117,100609700,100409700,270,90/270,0/180,1200,1000,0
2025112001,10161,100409700,100609700,90,90/270,0/180,1200,1000,0
2025112001,10162,100409700,100409400,180,0/180,0/180,1200,1000,0
2025112001,10189,100409400,100409700,0,0/180,0/180,1200,1000,0
2025112001,10165,100609100,100609400,0,0/180,0/180,1200,1000,0
2025112001,10186,100609400,100609100,180,0/180,0/180,1200,1000,0
2025112001,10179,100308600,100408600,90,90/270,0/180,1200,1000,0
2025112001,10182,100408600,100308600,270,90/270,0/180,1200,1000,0
2025112001,10100,100408000,100608000,90,90/270,0/180,1200,1000,0
2025112001,10136,100608000,100408000,270,90/270,0/180,1200,1000,0
2025112001,10056,100407200,100407500,0,0/180,0/180,1200,1000,0
2025112001,10109,100407500,100407200,180,0/180,0/180,1200,1000,0
2025112001,10031,100406300,100406000,180,0/180,0/180,1200,1000,0
2025112001,10063,100406000,100406300,0,0/180,0/180,1200,1000,0
2025112001,10047,100405200,100405400,0,0/180,0/180,1200,1000,0
2025112001,10082,100405400,100405200,180,0/180,0/180,1200,1000,0
