MapVersion,SectionId,FromAddressId,ToAddressId,SectionPosition,AllowVehiclePosition,AllowCargoPosition,VehicleSpeedUnload,VehicleSpeedLoaded,VehicleSpeedEnforce
2026010605,10090,100102000,100202000,90,90/270,0/90/180/270,1200,1000,0
2026010605,10094,100102000,100101600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10097,100202000,100201600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10098,100201600,100202000,0,0/180,0/90/180/270,1200,1000,0
2026010605,10099,100201600,100101600,270,90/270,0/90/180/270,1200,1000,0
2026010605,10100,100201600,100401600,90,90/270,0/180,1200,1000,0
2026010605,10101,100201600,100201300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10102,100101600,100102000,0,0/180,0/90/180/270,1200,1000,0
2026010605,10103,100101600,100201600,90,90/270,0/90/180/270,1200,1000,0
2026010605,10104,100101600,100101300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10105,100101300,100201300,90,90/270,0/90/180/270,1200,1000,0
2026010605,10106,100101300,100101100,180,0/180,0/90/180/270,1200,1000,0
2026010605,10108,100201300,100101300,270,90/270,0/90/180/270,1200,1000,0
2026010605,10109,100201300,100401300,90,90/270,0/180,1200,1000,0
2026010605,10110,100201300,100201100,180,0/180,0/90/180/270,1200,1000,0
2026010605,10112,100100900,100100600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10113,100100900,100200900,90,90/270,0/90/180/270,1200,1000,0
2026010605,10114,100100900,100101100,0,0/180,0/90/180/270,1200,1000,0
2026010605,10115,100100600,100100900,0,0/180,0/90/180/270,1200,1000,0
2026010605,10120,100200600,100200900,0,0/180,0/90/180/270,1200,1000,0
2026010605,10125,100200400,100100400,270,90/270,0/90/180/270,1200,1000,0
2026010605,10126,100200400,100200300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10127,100200400,100500400,90,90/270,90/270,1200,1000,0
2026010605,10128,100100400,100200400,90,90/270,0/90/180/270,1200,1000,0
2026010605,10129,100100400,100100300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10130,100100300,100100400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10132,100100300,100100200,180,0/180,0/90/180/270,1200,1000,0
2026010605,10133,100200300,100200400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10135,100200300,100200200,180,0/180,0/90/180/270,1200,1000,0
2026010605,10136,102903900,103103900,90,90/270,0/180,1200,1000,0
2026010605,10137,103103900,102903900,270,90/270,0/180,1200,1000,0
2026010605,10138,103103900,103103700,180,0/180,0/180,1200,1000,0
2026010605,10139,103103900,103104200,0,0/180,0/180,1200,1000,0
2026010605,10140,103104200,102904200,270,90/270,90/270,1200,1000,600
2026010605,10142,103404200,103404300,0,0/180,90/270,1200,1000,0
2026010605,10144,103204300,103404300,90,90/270,90/270,1200,1000,600
2026010605,10145,103204300,103004300,270,90/270,90/270,1200,1000,600
2026010605,10146,103404300,103404200,180,0/180,90/270,1200,1000,0
2026010605,10148,103403900,103403700,180,0/180,0/180,1200,1000,0
2026010605,10149,103403900,103404200,0,0/180,0/180,1200,1000,0
2026010605,10150,103403300,103403000,180,0/180,0/180,1200,1000,0
2026010605,10151,103403300,103403700,0,0/180,0/180,1200,1000,0
2026010605,10152,103403000,103403300,0,0/180,0/180,1200,1000,0
2026010605,10153,103403000,103402600,180,0/180,0/180,1200,1000,0
2026010605,10154,103203000,103203300,0,0/180,0/180,1200,1000,0
2026010605,10155,103203000,103202600,180,0/180,0/180,1200,1000,0
2026010605,10156,103203300,103203000,180,0/180,0/180,1200,1000,0
2026010605,10159,103402400,103402600,0,0/180,0/180,1200,1000,0
2026010605,10161,103202400,103202600,0,0/180,0/180,1200,1000,0
2026010605,10162,103102100,103101700,180,0/180,0/180,1200,1000,0
2026010605,10163,103102100,103202400,0,0/180,0/180,1200,1000,0
2026010605,10164,103402100,103402400,0,0/180,0/180,1200,1000,0
2026010605,10166,103101700,103102100,0,0/180,0/180,1200,1000,0
2026010605,10167,103101700,103001700,270,90/270,0/180,1200,1000,0
2026010605,10168,103101700,103101500,180,0/180,0/180,1200,1000,0
2026010605,10169,103401700,103401500,180,0/180,0/180,1200,1000,0
2026010605,10171,103001700,103101700,90,90/270,0/180,1200,1000,0
2026010605,10172,103201200,103001200,270,90/270,0/180,1200,1000,0
2026010605,10173,103201200,103201000,180,0/180,0/180,1200,1000,0
2026010605,10174,103401200,103401000,180,0/180,0/180,1200,1000,0
2026010605,10175,103401200,103401500,0,0/180,0/180,1200,1000,0
2026010605,10176,103001200,103201200,90,90/270,0/180,1200,1000,0
2026010605,10177,103201000,103201200,0,0/180,0/180,1200,1000,0
2026010605,10178,103201000,103200800,180,0/180,0/180,1200,1000,0
2026010605,10179,103401000,103401200,0,0/180,0/180,1200,1000,0
2026010605,10180,103401000,103400800,180,0/180,0/180,1200,1000,0
2026010605,10181,103400500,103400800,0,0/180,0/180,1200,1000,0
2026010605,10182,103100500,102900500,270,90/270,0/180,1200,1000,0
2026010605,10183,102900500,103100500,90,90/270,0/180,1200,1000,0
2026010605,10184,101604300,102404300,90,90/270,90/270,1200,1000,600
2026010605,10185,101604300,101504300,270,90/270,90/270,1200,1000,600
2026010605,10188,103404300,103204300,270,90/270,90/270,1200,1000,600
2026010605,10190,103004300,103204300,90,90/270,90/270,1200,1000,600
2026010605,10191,103004300,102804300,270,90/270,90/270,1200,1000,600
2026010605,10192,102804300,103004300,90,90/270,90/270,1200,1000,600
2026010605,10193,102804300,102604300,270,90/270,90/270,1200,1000,600
2026010605,10194,102604300,102804300,90,90/270,90/270,1200,1000,600
2026010605,10195,102604300,102404300,270,90/270,90/270,1200,1000,600
2026010605,10196,102404300,102604300,90,90/270,90/270,1200,1000,600
2026010605,10198,102404300,101604300,270,90/270,90/270,1200,1000,600
2026010605,10200,101504300,101604300,90,90/270,90/270,1200,1000,600
2026010605,10201,101504300,101104300,270,90/270,90/270,1200,1000,600
2026010605,10203,101104300,101504300,90,90/270,90/270,1200,1000,600
2026010605,10205,100604300,100604200,180,0/180,90/270,1200,1000,0
2026010605,10207,100204300,100104300,270,90/270,0/90/180/270,1200,1000,600
2026010605,10208,100204300,100204200,180,0/180,0/90/180/270,1200,1000,0
2026010605,10209,100204300,100204400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10210,100104300,100204300,90,90/270,0/90/180/270,1200,1000,600
2026010605,10211,100104300,100104200,180,0/180,0/90/180/270,1200,1000,0
2026010605,10212,100104300,100104400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10213,100104200,100103900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10214,100104200,100104300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10215,100104200,100204200,90,90/270,0/90/180/270,1200,1000,600
2026010605,10216,100204200,100203900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10217,100204200,100204300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10218,100204200,100104200,270,90/270,0/90/180/270,1200,1000,600
2026010605,10219,100604200,100604300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10225,102904200,103104200,90,90/270,90/270,1200,1000,600
2026010605,10226,102904200,102704200,270,90/270,90/270,1200,1000,600
2026010605,10227,102704200,102904200,90,90/270,90/270,1200,1000,600
2026010605,10228,102704200,102504200,270,90/270,90/270,1200,1000,600
2026010605,10229,102504200,102704200,90,90/270,90/270,1200,1000,600
2026010605,10230,102504200,102304200,270,90/270,90/270,1200,1000,600
2026010605,10231,102304200,102504200,90,90/270,90/270,1200,1000,600
2026010605,10232,103103700,103103900,0,0/180,0/180,1200,1000,0
2026010605,10233,103403700,103403900,0,0/180,0/180,1200,1000,0
2026010605,10234,103403700,103403300,180,0/180,0/180,1200,1000,0
2026010605,10235,103104200,103103900,180,0/180,0/180,1200,1000,0
2026010605,10238,103404200,103403900,180,0/180,0/180,1200,1000,0
2026010605,10239,103402600,103403000,0,0/180,0/180,1200,1000,0
2026010605,10240,103402600,103402400,180,0/180,0/180,1200,1000,0
2026010605,10241,103202600,103203000,0,0/180,0/180,1200,1000,0
2026010605,10242,103202600,103202400,180,0/180,0/180,1200,1000,0
2026010605,10244,103402400,103402100,180,0/180,0/180,1200,1000,0
2026010605,10245,103101500,103101700,0,0/180,0/180,1200,1000,0
2026010605,10246,103401500,103401700,0,0/180,0/180,1200,1000,0
2026010605,10247,103401500,103401200,180,0/180,0/180,1200,1000,0
2026010605,10250,103200800,103201000,0,0/180,0/180,1200,1000,0
2026010605,10251,103400800,103401000,0,0/180,0/180,1200,1000,0
2026010605,10252,103400800,103400500,180,0/180,0/180,1200,1000,0
2026010605,10253,100401300,100201300,270,90/270,0/180,1200,1000,0
2026010605,10254,100401600,100201600,270,90/270,0/180,1200,1000,0
2026010605,10255,100402000,100202000,270,90/270,0/180,1200,1000,0
2026010605,10256,100402500,100202500,270,90/270,0/180,1200,1000,0
2026010605,10257,100402800,100202800,270,90/270,0/180,1200,1000,0
2026010605,10258,100603500,100603100,180,0/180,90/270,1200,1000,0
2026010605,10259,101303500,101303200,180,0/180,90/270,1200,1000,0
2026010605,10260,100103400,100103600,0,0/180,0/90/180/270,1200,1000,0
2026010605,10261,100103400,100103100,180,0/180,0/90/180/270,1200,1000,0
2026010605,10263,100603100,100603500,0,0/180,90/270,1200,1000,0
2026010605,10268,100603100,100203100,270,90/270,90/270,1200,1000,0
2026010605,10270,100204500,100204700,0,0/180,0/90/180/270,1200,1000,0
2026010605,10271,100204500,100104500,270,90/270,0/90/180/270,1200,1000,0
2026010605,10272,103202400,103102100,180,0/180,0/180,1200,1000,0
2026010605,10273,100105200,100105400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10274,100105200,100104900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10276,100205200,100204900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10278,100100100,100200100,90,90/270,0/90/180/270,1200,1000,0
2026010605,10279,100100100,100100200,0,0/180,0/90/180/270,1200,1000,0
2026010605,10280,100200100,100100100,270,90/270,0/90/180/270,1200,1000,0
2026010605,10281,100200100,100500100,90,90/270,0/180,1200,1000,0
2026010605,10282,100200100,100200200,0,0/180,0/90/180/270,1200,1000,0
2026010605,10283,100500100,100200100,270,90/270,0/180,1200,1000,0
2026010605,10284,100500100,101200100,90,90/270,0/180,1200,1000,0
2026010605,10285,100100200,100100300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10286,100100200,100100100,180,0/180,0/90/180/270,1200,1000,0
2026010605,10287,100100200,100200200,90,90/270,0/90/180/270,1200,1000,0
2026010605,10288,100200200,100200300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10289,100200200,100200100,180,0/180,0/90/180/270,1200,1000,0
2026010605,10290,100200200,100100200,270,90/270,0/90/180/270,1200,1000,0
2026010605,10297,101500900,100900900,270,90/270,90/270,1200,1000,0
2026010605,10298,101500900,101900900,90,90/270,90/270,1200,1000,0
2026010605,10299,100900900,101500900,90,90/270,90/270,1200,1000,0
2026010605,10300,100900900,100500900,270,90/270,90/270,1200,1000,0
2026010605,10301,100500900,100900900,90,90/270,90/270,1200,1000,0
2026010605,10302,100500900,100200900,270,90/270,90/270,1200,1000,0
2026010605,10303,101900900,101500900,270,90/270,90/270,1200,1000,0
2026010605,10304,100200900,100100900,270,90/270,0/90/180/270,1200,1000,0
2026010605,10305,100200900,100200600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10306,100200900,100500900,90,90/270,90/270,1200,1000,0
2026010605,10307,100200900,100201100,0,0/180,0/90/180/270,1200,1000,0
2026010605,10309,101200100,100500100,270,90/270,0/180,1200,1000,0
2026010605,10311,100500400,100200400,270,90/270,90/270,1200,1000,0
2026010605,10312,100500400,100900400,90,90/270,90/270,1200,1000,0
2026010605,10313,100900400,100500400,270,90/270,90/270,1200,1000,0
2026010605,10315,101500400,100900400,270,90/270,90/270,1200,1000,0
2026010605,10316,100900400,101500400,90,90/270,90/270,1200,1000,0
2026010605,10317,100101100,100101300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10318,100101100,100100900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10320,100201100,100201300,0,0/180,0/90/180/270,1200,1000,0
2026010605,10321,100201100,100200900,180,0/180,0/90/180/270,1200,1000,0
2026010605,10323,101303200,101303500,0,0/180,90/270,1200,1000,0
2026010605,10332,100204400,100204300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10334,100104400,100104300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10337,101804400,101604300,180,0/180,0/90/180/270,1200,1000,0
2026010605,10339,101604300,101804400,0,0/180,0/90/180/270,1200,1000,0
2026010605,10362,101500400,101900400,90,90/270,90/270,1200,1000,0
2026010605,10364,101900400,101500400,270,90/270,90/270,1200,1000,0
2026010605,10366,100105700,100105600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10367,100105700,100205700,90,90/270,0/90/180/270,1200,1000,0
2026010605,10368,100205700,100205600,180,0/180,0/90/180/270,1200,1000,0
2026010605,10369,100205700,100105700,270,90/270,0/90/180/270,1200,1000,0
2026010605,10370,100101300,100101600,0,0/180,0/90/180/270,1200,1000,0
2026010605,10373,100201300,100201600,0,0/180,0/90/180/270,1200,1000,0
2026010605,10388,100203400,100203600,0,0/180,0/90/180/270,1200,1000,0
2026010605,10389,100203400,100203100,180,0/180,0/90/180/270,1200,1000,0
2026010605,HS00001,100500400,100500300,180,0/180,,1200,1000,0
2026010605,HS00002,103402100,103602100,90,90/270,,1200,1000,0
2026010605,HS00003,103400800,103600800,90,90/270,,1200,1000,0
2026010605,HS00004,101500400,101500300,180,0/180,,1200,1000,0
2026010605,HS00005,100500500,100500400,180,0/180,90/270,1200,1000,0
2026010605,HS00006,100900500,100900400,180,0/180,90/270,1200,1000,0
2026010605,HS00007,101500500,101500400,180,0/180,90/270,1200,1000,0
2026010605,HS00008,101900500,101900400,180,0/180,90/270,1200,1000,0
2026010605,HS00009,100200600,100200400,180,0/180,0/90/180/270,1200,1000,0
2026010605,HS00011,100500900,100500600,180,0/180,90/270,1200,1000,0
2026010605,HS00012,100900900,100900600,180,0/180,90/270,1200,1000,0
2026010605,HS00013,101500900,101500600,180,0/180,90/270,1200,1000,0
2026010605,HS00014,101900900,101900600,180,0/180,90/270,1200,1000,0
2026010605,HS00015,100500900,100501100,0,0/180,90/270,1200,1000,0
2026010605,HS00016,100900900,100901100,0,0/180,90/270,1200,1000,0
2026010605,HS00017,101500900,101501100,0,0/180,90/270,1200,1000,0
2026010605,HS00018,101900900,101901100,0,0/180,90/270,1200,1000,0
2026010605,HS00019,100401300,100501300,90,90/270,0/180,1200,1000,0
2026010605,HS00020,100401600,100501600,90,90/270,0/180,1200,1000,0
2026010605,HS00021,100402000,100502000,90,90/270,0/180,1200,1000,0
2026010605,HS00022,100402500,100502500,90,90/270,0/180,1200,1000,0
2026010605,HS00023,100402800,100502800,90,90/270,0/180,1200,1000,0
2026010605,HS00024,100603100,101303200,90,90/270,90/270,1200,1000,0
2026010605,HS00026,101803200,101803500,0,0/180,90/270,1200,1000,0
2026010605,HS00027,100604200,100603900,180,0/180,90/270,1200,1000,0
2026010605,HS00029,101604200,101803900,180,0/180,90/270,1200,1000,0
2026010605,HS00030,100204200,100604200,90,90/270,90/270,1200,1000,600
2026010605,HS00031,101303900,101304200,0,0/180,90/270,1200,1000,0
2026010605,HS00032,101604200,102304200,90,90/270,90/270,1200,1000,600
2026010605,HS00034,100204300,100604300,90,90/270,90/270,1200,1000,600
2026010605,HS00035,100604300,101104300,90,90/270,90/270,1200,1000,600
2026010605,HS00036,103203300,103103700,0,0/180,0/180,1200,1000,0
2026010605,HS00037,102903300,103203300,90,90/270,0/180,1200,1000,0
2026010605,HS00038,102903000,103203000,90,90/270,0/180,1200,1000,0
2026010605,HS00039,102902400,103202400,90,90/270,0/180,1200,1000,0
2026010605,HS00041,103201200,103101500,0,0/180,0/180,1200,1000,0
2026010605,HS00042,102901000,103201000,90,90/270,0/180,1200,1000,0
2026010605,HS00043,103100500,103200800,0,0/180,0/180,1200,1000,0
2026010605,HS00046,103401700,103402100,0,0/180,0/180,1200,1000,0
2026010605,HS00047,103404200,103104200,270,90/270,90/270,1200,1000,600
2026010605,HS00049,103403900,103103900,270,90/270,0/180,1200,1000,0
2026010605,HS00050,103403700,103103700,270,90/270,0/180,1200,1000,0
2026010605,HS00051,103403300,103203300,270,90/270,0/180,1200,1000,0
2026010605,HS00052,103403000,103203000,270,90/270,0/180,1200,1000,0
2026010605,HS00053,103402600,103202600,270,90/270,0/180,1200,1000,0
2026010605,HS00054,103402400,103202400,270,90/270,0/180,1200,1000,0
2026010605,HS00056,103402100,103102100,270,90/270,0/180,1200,1000,0
2026010605,HS00057,103401700,103101700,270,90/270,0/180,1200,1000,0
2026010605,HS00058,103401500,103101500,270,90/270,0/180,1200,1000,0
2026010605,HS00059,103401200,103201200,270,90/270,0/180,1200,1000,0
2026010605,HS00060,103401000,103201000,270,90/270,0/180,1200,1000,0
2026010605,HS00061,103400800,103200800,270,90/270,0/180,1200,1000,0
2026010605,HS00062,103400500,103100500,270,90/270,0/180,1200,1000,0
2026010605,HS00066,100104400,100104500,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00067,100204400,100204500,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00068,100205200,100205400,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00069,100205400,100205600,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00070,100205700,100305700,90,90/270,0/180,1200,1000,0
2026010605,HS00071,100305700,100705700,90,90/270,0/180,1200,1000,0
2026010605,HS00072,100205400,100305400,90,90/270,0/180,1200,1000,0
2026010605,HS00073,100204900,100304900,90,90/270,0/180,1200,1000,0
2026010605,HS00074,100204500,100304500,90,90/270,0/180,1200,1000,0
2026010605,HS00075,101505700,101805700,90,90/270,0/180,1200,1000,0
2026010605,HS00076,101805700,101905700,90,90/270,0/180,1200,1000,0
2026010605,HS00077,101505400,101805400,90,90/270,0/180,1200,1000,0
2026010605,HS00078,101805400,101905400,90,90/270,0/180,1200,1000,0
2026010605,HS00079,101504900,101804900,90,90/270,0/180,1200,1000,0
2026010605,HS00080,101804900,101904900,90,90/270,0/180,1200,1000,0
2026010605,HS00081,101504500,101804500,90,90/270,0/180,1200,1000,0
2026010605,HS00082,101804500,101904500,90,90/270,0/180,1200,1000,0
2026010605,HS00083,101804400,101804500,0,0/180,0/180,1200,1000,0
2026010605,HS00084,101804700,101804900,0,0/180,0/180,1200,1000,0
2026010605,HS00085,101805200,101805400,0,0/180,0/180,1200,1000,0
2026010605,HS00086,101805600,101805700,0,0/180,0/180,1200,1000,0
2026010605,HS00087,100604200,101304200,90,90/270,90/270,1200,1000,600
2026010605,HS00088,101304200,101604200,90,90/270,90/270,1200,1000,600
2026010605,HS00090,100100400,100100600,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00093,100105700,100105900,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00094,100205700,100205900,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00095,101805700,101805900,0,0/180,0/180,1200,1000,0
2026010605,HS00096,100105900,100205900,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00097,100205900,100305900,90,90/270,90/270,1200,1000,0
2026010605,HS00098,100305900,100905900,90,90/270,90/270,1200,1000,0
2026010605,HS00099,100905900,101305900,90,90/270,90/270,1200,1000,0
2026010605,HS00101,101305900,101805900,90,90/270,90/270,1200,1000,0
2026010605,HS00102,100304500,100704500,90,90/270,0/180,1200,1000,0
2026010605,HS00103,100304900,100704900,90,90/270,0/180,1200,1000,0
2026010605,HS00104,100305400,100705400,90,90/270,0/180,1200,1000,0
2026010605,HS00105,100105900,100106000,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00106,100106000,100106100,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00108,100106100,100106300,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00109,100106300,100106400,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00110,100106400,100106500,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00111,100106500,100106600,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00112,100106600,100106700,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00113,100106700,100106800,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00114,100106800,100106900,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00115,100106900,100107000,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00116,100107000,100107100,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00117,100107100,100107200,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00118,100205900,100206000,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00119,100206000,100206100,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00121,100206100,100206300,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00122,100206300,100206400,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00123,100206400,100206500,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00124,100206500,100206600,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00125,100206600,100206700,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00126,100206700,100206800,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00127,100206800,100206900,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00128,100206900,100207000,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00129,100207000,100207100,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00130,100207100,100207200,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00131,100107200,100107300,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00132,100207200,100207300,0,0/180,0/90/180/270,1200,1000,0
2026010605,HS00133,101806300,101806400,0,0/180,0/180,1200,1000,0
2026010605,HS00134,101806400,101806500,0,0/180,0/180,1200,1000,0
2026010605,HS00135,101806500,101806600,0,0/180,0/180,1200,1000,0
2026010605,HS00136,101806600,101806700,0,0/180,0/180,1200,1000,0
2026010605,HS00137,101806700,101806800,0,0/180,0/180,1200,1000,0
2026010605,HS00138,101806800,101806900,0,0/180,0/180,1200,1000,0
2026010605,HS00139,101806900,101807000,0,0/180,0/180,1200,1000,0
2026010605,HS00140,101807000,101807100,0,0/180,0/180,1200,1000,0
2026010605,HS00141,101807100,101807200,0,0/180,0/180,1200,1000,0
2026010605,HS00142,101807200,101907300,0,0/180,0/180,1200,1000,0
2026010605,HS00143,100106000,100206000,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00144,100106100,100206100,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00146,100106300,100206300,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00147,100106400,100206400,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00149,100106600,100206600,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00151,100106800,100206800,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00153,100107000,100207000,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00155,100107200,100207200,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00156,100107300,100207300,90,90/270,0/90/180/270,1200,1000,0
2026010605,HS00157,100206300,100906300,90,90/270,90/270,1200,1000,0
2026010605,HS00159,100906300,101306300,90,90/270,90/270,1200,1000,0
2026010605,HS00160,101306300,101606300,90,90/270,90/270,1200,1000,0
2026010605,HS00161,101606300,101806300,90,90/270,90/270,1200,1000,0
2026010605,HS00162,100206400,100306400,90,90/270,0/180,1200,1000,0
