MapVersion,AddressId,TagId,X,Y,Theta,OffsetX,OffsetY,OffsetTheta,IsChargeStation,StorageStationId,ChargerX,ChargerY,ChargerTheta,KnownObstacle,AllowVehiclePosition,AllowCargoPosition,IsPickupStation,IsNarrowStation,IsNotWaitingStation
2026010605,102804300,103086,12320,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,103004300,100337,13820,25542,0,0,0,0,FALSE,,0,0,0,0,90/270,90/270,FALSE,FALSE,FALSE
2026010605,102704200,103091,12320,24322,0,0,0,0,FALSE,,0,0,0,180,90/270,90/270,FALSE,TRUE,FALSE
2026010605,102904200,103150,13820,24322,0,0,0,0,FALSE,,0,0,0,180,90/270,90/270,FALSE,TRUE,FALSE
2026010605,103203000,103095,15320,18346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103202400,100325,15320,15346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,103200800,100311,15320,6346,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/180,FALSE,TRUE,FALSE
